ID,record,uid,date,time,status,Survey_start,Survey_end,vqtable1r0,vqtable1r1,vqtable1r2,vqtable2r0,vqtable2r1,vqtable3r0,vqtable3r1,vqtable3r2,vqtable3r3,vqtable3r4,vqtable3r5,vqtable3r6,vqtable3r7,vqtable3r8,vqtable4r0,vqtable4r1,vqtable5r0,vqtable5r1,vqtable5r2,vqtable5r3,vqtable5r4,vqtable5r5,vqtable6r0,vqtable6r1,vqtable7r0,vterm
522,611,mxk6mef05btdlm9u,08/15/2024,9PM,1,33:01.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
523,612,25io9oububt7p78o,08/15/2024,9PM,1,35:30.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS1 Reside in Singapore
524,613,lyc7ktc0hftnshir,08/15/2024,9PM,1,36:56.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
525,614,z7tiue9l5mzze40m,08/15/2024,9PM,3,37:20.8,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
526,615,i09mar50yxmzjkqp,08/15/2024,10PM,3,37:56.0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
527,616,4d8vepjen868oaof,08/15/2024,9PM,1,38:49.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
528,617,69z9cvb1bd3ohyit,08/15/2024,9PM,1,38:51.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
529,618,74mxsxqvkh2li5qd,08/15/2024,9PM,1,39:31.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
530,619,ehg7tf4lj65ic965,08/15/2024,10PM,3,40:17.2,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
531,620,9f7hoited9oxgapg,08/15/2024,9PM,1,40:37.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
532,621,0ma3c71yuke29vpm,08/15/2024,10PM,4,40:40.9,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Unspecified terminates
533,622,6kl2woohgnsxcsld,08/15/2024,10PM,3,41:34.9,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
534,623,zp3ocjwequcio92g,08/15/2024,9PM,1,41:51.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
535,624,lbcmee8j5vtrkcqb,08/15/2024,9PM,1,41:52.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
536,625,klquil8664ny2exx,08/15/2024,9PM,1,42:16.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
537,626,cxg760cgprol1hu0,08/15/2024,10PM,3,42:34.4,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
538,627,t9webs6mnct3g6u0,08/15/2024,9PM,1,43:02.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
539,628,rtaxamd6ys86d3kn,08/15/2024,10PM,3,43:47.8,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,
540,629,0sesfd4663zv740g,08/15/2024,10PM,3,45:40.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
541,630,d7lj5fymd3ty69gn,08/15/2024,10PM,2,45:52.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
542,631,2j5xo3gru5a7kvfu,08/15/2024,10PM,1,46:04.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
543,632,htcz83bfrul3xyzy,08/15/2024,10PM,1,46:12.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
544,633,06ordt0ac40o98cg,08/15/2024,10PM,3,46:24.3,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,
545,634,2f10cqnn7sndbql2,08/15/2024,10PM,1,49:05.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
546,635,ml8k0up34i4z0ksm,08/15/2024,10PM,1,49:24.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
547,636,qbv95cwv4gxin4ud,08/15/2024,10PM,1,49:41.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
548,637,svc84a33ofvrmwy8,08/15/2024,10PM,1,52:38.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
549,638,9hsnb9g91dvfamo9,08/15/2024,10PM,1,53:19.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS11 Role in financial decisions
550,639,qqtsrvc2fkbybemk,08/15/2024,10PM,3,53:33.6,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
551,640,0ma3c71yuke29vpm,08/15/2024,10PM,4,54:05.5,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Unspecified terminates
552,641,wk44mi4rjjoiseql,08/15/2024,10PM,3,54:07.1,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
553,642,hnqs7076stljwd6d,08/15/2024,11PM,1,54:09.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
554,643,x22ad29q9be7elx5,08/15/2024,10PM,3,54:09.9,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,
555,644,bpwfd2x693lt3ek7,08/15/2024,10PM,4,55:42.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
556,645,8i5aculvqn60zam9,08/15/2024,10PM,3,56:01.1,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
557,646,zeni1yvhtnwafirm,08/15/2024,11PM,3,56:09.5,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
558,647,ea4ehwy0lyxtcbto,08/15/2024,10PM,1,56:13.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
559,648,yzxavh00wgm93hvj,08/15/2024,10PM,3,56:22.1,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
560,649,6ldypl67ekw7ltr5,08/15/2024,10PM,1,56:42.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
561,650,5th4wmcfqz5j1c4w,08/15/2024,10PM,1,57:42.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
562,651,ppmz3stm80oumqpu,08/15/2024,10PM,1,58:32.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
563,652,579de4chihodz0t6,08/15/2024,10PM,1,59:48.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
564,653,u0okcw7ro0vp42x3,08/15/2024,10PM,3,00:17.7,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
565,654,h4h8h2hmp0ggaexc,08/15/2024,10PM,1,01:43.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
566,655,ig84dqa9swk0kq0q,08/15/2024,10PM,1,02:17.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
567,656,s0q4ifyy2r8satw3,08/15/2024,10PM,1,02:39.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
568,657,pyuthnrj1aif32ba,08/15/2024,10PM,1,02:50.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
569,658,xazi6m8fglfa4l6i,08/15/2024,10PM,1,03:00.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
570,659,4147g8qbs147thxp,08/15/2024,10PM,1,03:13.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
571,660,nx2kkjluh4pa59ub,08/15/2024,10PM,3,03:15.8,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
572,661,y1bhwwq74komlhp9,08/15/2024,10PM,3,03:40.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
573,662,43ssmf0x7kr18nc3,08/15/2024,10PM,1,03:41.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
574,663,5ufyhvprsdznl52h,08/15/2024,10PM,1,04:11.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
575,664,2ki751acu42mp13p,08/15/2024,10PM,1,04:50.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
576,665,dx7h6tj5egxobzwy,08/15/2024,10PM,4,05:09.4,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Unspecified terminates
577,666,dci2mjipue6pyeny,08/15/2024,10PM,3,05:10.7,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
578,667,sq083zxjovxt8w8x,08/15/2024,10PM,1,05:12.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
579,668,4scq4gv747lih0hv,08/15/2024,10PM,1,05:41.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
580,669,aa1manjzviwgd7r7,08/15/2024,10PM,1,05:52.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
581,670,rli89ky2vznjvruh,08/15/2024,10PM,1,06:06.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
582,671,acwvnqdftiz02m3c,08/15/2024,10PM,1,06:39.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
583,672,xhlstxjj5774nac7,08/15/2024,10PM,1,07:15.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
584,673,d8jfnnwn0ehktdrt,08/15/2024,10PM,3,07:15.8,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
585,674,frpr78twcpk0gkvg,08/15/2024,10PM,1,07:33.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
586,675,gm9wale2tffjv28s,08/15/2024,10PM,3,07:41.5,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
587,676,fggq25rf3ori3w44,08/15/2024,10PM,3,07:42.0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
588,677,6gez2qv9b4pb2kwo,08/15/2024,10PM,1,07:46.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
589,678,k6mnfi32yi1kemzu,08/15/2024,10PM,1,08:00.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
590,679,9g3dqvs8cnhfohl5,08/15/2024,10PM,4,08:06.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Unspecified terminates
591,680,zpyzcyyhvyo50voh,08/15/2024,10PM,4,08:07.7,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Unspecified terminates
592,681,zelhxjlpn1q5g8ml,08/15/2024,10PM,4,08:19.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
593,682,iaf31fuqy1srak7f,08/15/2024,10PM,1,08:43.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
594,683,n3f2a9kpafqshrm4,08/15/2024,10PM,1,09:06.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
595,684,mhdrt46ekvfg9z78,08/15/2024,10PM,3,09:12.3,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
596,685,w89msnn0axnzeehs,08/15/2024,10PM,1,09:12.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
597,686,kkptrs87x45ksm37,08/15/2024,10PM,4,09:35.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Unspecified terminates
598,687,8jxmnaomebl6g813,08/15/2024,10PM,1,10:11.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
599,688,4q8k42ms9gnfl1b8,08/15/2024,10PM,1,10:26.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
600,689,kkptrs87x45ksm37,08/15/2024,10PM,4,11:30.6,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Unspecified terminates
601,690,9wy4l2gqhbfgeul1,08/15/2024,10PM,1,11:34.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
602,691,zpyzcyyhvyo50voh,08/15/2024,10PM,3,11:44.2,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,
603,692,dx7h6tj5egxobzwy,08/15/2024,10PM,1,11:44.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
604,693,9g3dqvs8cnhfohl5,08/15/2024,10PM,3,11:56.4,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
605,694,kkptrs87x45ksm37,08/15/2024,10PM,4,12:09.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
606,695,17159ad7fc68dbc9,08/15/2024,10PM,1,12:16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
607,696,3waafhr4cxudts50,08/15/2024,10PM,1,12:24.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
608,697,yknlwrtb5yb8qr2a,08/15/2024,10PM,1,12:32.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
609,698,aj5r2nlqeyfr67j1,08/15/2024,10PM,1,12:45.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
610,699,1g1osnbtdlkj30wb,08/15/2024,10PM,1,12:52.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
611,700,3m9nif6r54nllgwk,08/15/2024,10PM,3,12:58.9,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
612,701,nlmpk62ie8khx2ro,08/15/2024,10PM,1,12:59.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
613,702,fnptwjskryob6nlj,08/15/2024,10PM,1,13:17.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
614,703,3sgrrtk3yfh6xsmh,08/15/2024,10PM,1,13:49.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
615,704,bq57f8usu12prosv,08/15/2024,10PM,1,13:57.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
616,705,l7j0up09q4sbprum,08/15/2024,10PM,1,14:23.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
617,706,kkptrs87x45ksm37,08/15/2024,10PM,4,14:33.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
618,707,vixe5r5mhy4te7km,08/15/2024,10PM,1,15:10.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
619,708,hpwgczfx0mjdwaju,08/15/2024,10PM,3,15:10.7,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
620,709,fgn6it7f5a11uyhf,08/15/2024,10PM,1,15:11.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
621,710,t0agwgu7wgabcc2i,08/15/2024,10PM,1,15:20.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
622,711,rg2t6x903awl2vlk,08/15/2024,10PM,2,15:28.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
623,712,4wx3uwo9pvd4u1qt,08/15/2024,10PM,3,15:43.1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
624,713,gamq0fgkg988kisg,08/15/2024,10PM,1,16:13.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
625,714,cbjseq4qm1k91gmj,08/15/2024,10PM,3,16:29.5,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,
626,715,06nttoaom6ujiu2k,08/15/2024,10PM,2,16:53.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
627,716,7nqcczz0xxvmml9e,08/15/2024,10PM,1,17:01.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
628,717,ntl0l3jp84ns9q5w,08/15/2024,10PM,1,17:04.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
629,718,my6o0rpipzdrtkmu,08/15/2024,10PM,1,17:25.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
630,719,73nsv9pmblt6klml,08/15/2024,11PM,3,18:03.7,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,
631,720,p70uxwy84ga27pxi,08/15/2024,10PM,1,18:09.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
632,721,9iqrw85ezyo6rm31,08/15/2024,10PM,1,18:41.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
633,722,riu5yifv2en3exke,08/15/2024,10PM,3,18:50.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
634,723,9mj9pl18lbqt1cbj,08/15/2024,10PM,1,18:55.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
635,724,5akdhu3q9p6u9zil,08/15/2024,10PM,1,19:00.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
636,725,55x22sf0duian5ti,08/15/2024,10PM,3,19:28.3,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
637,726,9lznyoo3ef6bwjo2,08/15/2024,10PM,1,19:34.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
638,727,696w47t9gw72rdjn,08/15/2024,10PM,3,19:40.8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
639,728,y0q8yjbexzy7jpib,08/15/2024,10PM,3,20:01.0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
640,729,9hbh06pwhur3g78j,08/15/2024,10PM,1,20:11.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
641,730,0naerbgb41jb83kz,08/15/2024,10PM,1,20:28.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
642,731,kfjnfeqr44vczhuc,08/15/2024,10PM,2,20:36.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
643,732,lhlqdsp6rqdlo01g,08/15/2024,10PM,1,21:07.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
644,733,8k1skgvqe0cgf72j,08/15/2024,10PM,1,21:16.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
645,734,agve526192jngt8h,08/15/2024,10PM,1,21:22.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
646,735,dfc04lgxkyph6mbu,08/15/2024,10PM,1,21:32.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
647,736,xklsj1dnqhbzsxub,08/15/2024,10PM,4,21:33.8,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Unspecified terminates
648,737,knjmvglmhbe5ck60,08/15/2024,10PM,1,21:38.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
649,738,5vrthms5gzacfxkj,08/15/2024,10PM,2,21:40.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
650,739,ajuv29seacfghmei,08/15/2024,10PM,1,22:15.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
651,740,5nh16wk7jj73k1k4,08/15/2024,10PM,1,22:22.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
652,741,6jal31b2t7j91uxk,08/15/2024,10PM,4,22:24.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
653,742,88tomnp03yfa4vhi,08/15/2024,10PM,3,22:34.6,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
654,743,6jal31b2t7j91uxk,08/15/2024,10PM,1,22:48.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
655,744,t93iwn9f4c5tj9g0,08/15/2024,10PM,1,23:04.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
656,745,w4xuuh6e3s7sazl3,08/15/2024,10PM,3,23:09.1,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
657,746,mpewh2s8zl02z18y,08/15/2024,10PM,1,23:22.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
658,747,o86amz5mvt4e0c5s,08/15/2024,10PM,1,23:36.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
659,748,jtsi2f76vaf278qj,08/15/2024,10PM,1,23:42.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
660,749,k6lrqaep3u147m3z,08/15/2024,10PM,1,23:54.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
